url,type,Category,url_len,domain,@,?,-,=,.,#,%,+,$,!,*,",",//,abnormal_url,https,digits,letters,Shortining_Service,having_ip_address
http://mirtesen.ru/url?e=simple_click&blog_post_id=43294960453&url=http%3A%2F%2Fs30469371943.mirtesen.ru%2Fblog%2F43294960453%2FAh-leto%21,benign,0,138,mirtesen.ru,0,1,1,3,3,0,7,0,0,0,0,0,1,1,0,41,73,0,0
http://rentmedia.com.ua/arenda-oborudovanija/vspomogatelnoe-oborudovanie/katalog/108-sony-minidv-dcrvx2100e.html,defacement,1,112,rentmedia.com.ua,0,0,5,0,3,0,0,0,0,0,0,0,1,1,0,7,90,0,0
http://safaribar.cz/fotky/category/86-safari-1-1-zdarma-na-vechny-panky-12.-11.-2010.html,defacement,1,89,safaribar.cz,0,0,10,0,4,0,0,0,0,0,0,0,1,1,0,12,57,0,0
http://thechive.com/2015/05/08/gifts-cards-for-mothers-day-that-might-not-go-over-like-gangbusters-25-photos/,benign,0,109,thechive.com,0,0,13,0,1,0,0,0,0,0,0,0,1,1,0,10,77,0,0
http://nextance.com/index.php?option=com_content&view=article&id=94:nextance-helps-crmguru-launch-its-customerthink-mastery-webcast-series&catid=49:press-releases&Itemid=62,defacement,1,172,nextance.com,0,1,9,5,2,0,0,0,0,0,0,0,1,1,0,6,138,0,0
http://icci.com.br/index.php?option=com_k2&view=item&layout=item&id=20&Itemid=35,defacement,1,80,icci.com.br,0,1,0,5,3,0,0,0,0,0,0,0,1,1,0,5,57,0,0
http://archive.salisburyjournal.co.uk/2007/1/31/300095.html,malware,1,59,archive.salisburyjournal.co.uk,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,13,35,0,0
https://archive.org/search.php?query=mediatype:texts&sort=-publicdate&and[]=subject%3A%225290-jeremy-merrill%22,benign,0,111,archive.org,0,1,3,3,2,0,3,0,0,0,0,0,1,1,1,9,81,0,0
http://acp-atlanta.org/en/acp-news/13-meetings/159-2011.html,defacement,1,60,acp-atlanta.org,0,0,4,0,2,0,0,0,0,0,0,0,1,1,0,9,38,0,0
http://escritoriosdealuguel.com.br/pt/parceiros,defacement,1,47,escritoriosdealuguel.com.br,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,40,0,0
http://extratorrent.cc/search/?search=ellie%20goulding%20love%20me%20like%20you%20do,benign,0,84,extratorrent.cc,0,1,0,1,1,0,6,0,0,0,0,0,1,1,0,12,58,0,0
http://druzyonline.com/med/fresh/doc/,phishing,1,37,druzyonline.com,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,29,0,0
http://frieslandpokal.de/index.php?option=com_ckforms&view=ckforms&id=2&Itemid=18,defacement,1,81,frieslandpokal.de,0,1,0,4,2,0,0,0,0,0,0,0,1,1,0,3,63,0,0
http://sagedecision.com/x.txt,defacement,1,29,sagedecision.com,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,23,0,0
http://bukitesveiki.lt/component/banners/click/4,defacement,1,48,bukitesveiki.lt,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,39,0,0
http://maslen.sk/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL21hc2xlbi5zay9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0xMDg6bW9udGFuZS1rb2xlbmllLTIwMTAmY2F0aWQ9Mjg6Zm90b2dhbGVyaWV6dnlzdGF2Jkl0ZW1pZD04,defacement,1,231,maslen.sk,0,1,0,3,2,0,1,0,0,0,0,0,1,1,0,37,180,0,0
http://babal.net/news/view/111861/%D9%85%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1-%D8%A8%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%AC%D8%B1%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A:-%D8%BA%D9%8A%D8%A7%D8%A8-%D8%A7%D9%84%D9%85%D9%84%D9%83-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D8%B9%D9%86-%D9%83%D8%A7%D9%85%D8%A8-%D8%AF%D9%8A%D9%81%D9%8A%D8%AF-%D8%A3%D8%B2%D8%B9%D8%AC-%D8%A3%D9%88%D8%A8%D8%A7%D9%85%D8%A7%E2%80%8F,benign,0,402,babal.net,0,0,10,0,1,0,119,0,0,0,0,0,1,1,0,141,123,0,0
"http://torontochieftains.com/component/option,com_jevents/Itemid,29/day,03/month,02/task,week.listevents/year,2013/index.html",defacement,1,125,torontochieftains.com,0,0,0,0,3,0,0,0,0,0,0,6,1,1,0,10,94,0,0
http://mhrmmlsu.in/index.php?option=com_content&view=article&id=24&Itemid=37,defacement,1,76,mhrmmlsu.in,0,1,0,4,2,0,0,0,0,0,0,0,1,1,0,4,57,0,0
http://pornsharing.com/big-racked-blonde-sarah-vandella-takes-huge-black-dick_v73725,benign,0,84,pornsharing.com,0,0,8,0,1,0,0,0,0,0,0,0,1,1,0,5,65,0,0
http://batutik.com.ua/produkcziya/batutinaduvnie/23-batut.html,defacement,1,62,batutik.com.ua,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,2,50,0,0
http://thenextweb.com/insider/2015/05/05/foursquare-leverages-its-geolocation-technology-with-location-cloud-and-places/gtm.js,benign,0,126,thenextweb.com,0,0,9,0,2,0,0,0,0,0,0,0,1,1,0,8,98,0,0
http://ancestry.co.uk/search/db.aspx?dbid=28870,malware,1,47,ancestry.co.uk,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,5,32,0,0
http://protect-effect.nl/diensten/camerabewaking/68-vacatures,defacement,1,61,protect-effect.nl,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,2,50,0,0
http://themeforest.net/item/cloe-responsive-email-template-builder-access-/full_screen_preview/9882387,benign,0,102,themeforest.net,0,0,6,0,1,0,0,0,0,0,0,0,1,1,0,7,79,0,0
http://vallehimara.it/includes/faro/home.php,phishing,1,44,vallehimara.it,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,36,0,0
http://ek63.cn/js/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,phishing,1,67,ek63.cn,0,1,0,1,3,0,6,0,0,0,0,0,1,1,0,9,42,0,0
http://codecanyon.net/item/premium-age-verification-restriction-for-wordpress/11300327,benign,0,86,codecanyon.net,0,0,5,0,1,0,0,0,0,0,0,0,1,1,0,8,66,0,0
http://vecinospudahuel.cl/index.html,defacement,1,36,vecinospudahuel.cl,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,30,0,0
http://worldoftanks.ru/clanwars/?utm_campaign=wot-portal&utm_medium=link&utm_source=main-menu,benign,0,93,worldoftanks.ru,0,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,76,0,0
http://zaehringer.org/index.php?option=com_content&view=article&id=21&Itemid=55,defacement,1,79,zaehringer.org,0,1,0,4,2,0,0,0,0,0,0,0,1,1,0,4,60,0,0
http://atv2u.co.uk/acatalog/250cc_SUZUKI_JARDINE_RT-4_SILENCERS.html,malware,1,68,atv2u.co.uk,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,5,50,0,0
http://jasquaniel.com/index.php?option=com_phocagallery&view=detail&catid=83:aquarelles&id=3064:aqua0196&tmpl=component&Itemid=2,defacement,1,128,jasquaniel.com,0,1,0,6,2,0,0,0,0,0,0,0,1,1,0,11,96,0,0
http://abelmannconsulting.de/de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5hYmVsbWFubmNvbnN1bHRpbmcuZGUvZGUvd2ViYWdlbnR1ci9zdWNobWFzY2hpbmVub3B0aW1pZXJ1bmc=,defacement,1,176,abelmannconsulting.de,0,1,0,3,2,0,0,0,0,0,0,0,1,1,0,13,149,0,0
http://bandabiografia.com.br/index.php/variedades/noticias/76-18o-noite-italiana-dourados-ms,defacement,1,92,bandabiografia.com.br,0,0,5,0,3,0,0,0,0,0,0,0,1,1,0,4,73,0,0
http://portaplus.pt/produtos/comandos/teclados-numericos,defacement,1,56,portaplus.pt,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,48,0,0
http://norzwebmarketing.com/it/search-engine-marketing/keyword-advertising,defacement,1,74,norzwebmarketing.com,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,64,0,0
http://stefan-kusterer.de/index.php?option=com_content&view=article&id=33&Itemid=18,defacement,1,83,stefan-kusterer.de,0,1,1,4,2,0,0,0,0,0,0,0,1,1,0,4,63,0,0
http://syosetu.com/searchuser/search/index.php?name1st=%E3%81%AE&all=1&all2=1&all3=1&all4=1&p=11,benign,0,96,syosetu.com,0,1,0,6,2,0,3,0,0,0,0,0,1,1,0,13,60,0,0
http://thenextweb.com/microsoft/2014/10/22/microsoft-releases-windows-sdk-2-0-kinect-v2-lets-devs-publish-apps-windows-store/gtm.start,benign,0,134,thenextweb.com,0,0,13,0,2,0,0,0,0,0,0,0,1,1,0,11,99,0,0
http://dijon-cereales-meunerie.fr/index.php?option=com_content&view=category&id=58:01-ain&Itemid=112&layout=default,defacement,1,115,dijon-cereales-meunerie.fr,0,1,3,5,2,0,0,0,0,0,0,0,1,1,0,7,87,0,0
http://nguyentandung.org/tu-112016-co-the-dang-ky-ho-tich-o-bat-cu-dia-phuong-nao.html,benign,0,86,nguyentandung.org,0,0,13,0,2,0,0,0,0,0,0,0,1,1,0,6,61,0,0
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4pDn0pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPATNCLT4ToTtQ15L9oGqGrXsRC5bPC9NRve5EqacINDZL29dKfb5RsTtKqecInL5IwbKJX93RsP7UGDLT6fbMbHcRIrMMreLK9HqG1HJM4f6Tj9LImG3UtHrQizaH3T5PbKZHurcQFDsTBr4SIHtHw5sDorsR8v6TcTbRYncCvGrSvKdLmP6Mn4bJG5qQXLqIrW3QP9ML9bMJZL6Jn55QdXrDQH7ImHpQcHsRmCaJgTLEj9J9rO4JaT7LpC7J2vKHpLMGsu6CwrMO2f5KO13LAXJKfLYC4ftI2P3QsSaC3HZR15JKhbqPGncDBLJGDPdHhTbRvXdLHfsGM9rGkv4Rl5cUDPL9rOK9rOaHb83Hd97TvLcQs1NRsS3Q95KHAj6HsWrGMTcGoKqIAT4MJHLUgXaR6vaIr9cR7vKEgTdToWJMlv4J69JIw9MTkH5CPDpRbbpIs5pSYnsCd9dMDXJ9rOaIt5dIneLTn53CM93LFDLEmK6TIz4PqjMDZLYC4T4Q8bcGrXaOw9dOY9pJa5ZLNz4PjrcLp4ZRoDdUs46Mb83H5bLOoTM9o4J9oOpSb5cSZXMIaLoC4L6UmzcSqLID69JCt43Ds4pDuKJEbKZHn4pDu83Dv4pDpGpDuKID6DJDmKJDpSpCrOoOe9tRz4Z9oLcPbrZ9f1NOarJCraZBnGJEk4pCpuYCpKZ9pLsSprJTo03TYnMSt1NQnStOf56DbH6QrO7CqKZ9l9cQbrpK8z4KGbaJ7PoRYb6PzCZ9mXcSXr3Ql9tSb1IPnLNQmrMPkH701,malware,1,1004,adservers.co.uk,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,173,821,0,0
http://copremon.com.br/a-cooperativa.html,defacement,1,41,copremon.com.br,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,33,0,0
http://storiesdining.com/location/find-us,defacement,1,41,storiesdining.com,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,34,0,0
http://babyology.com/index.php?option=com_virtuemart&page=shop.browse&category_id=33&Itemid=114&TreeId=6,defacement,1,104,babyology.com,0,1,0,5,3,0,0,0,0,0,0,0,1,1,0,6,79,0,0
http://salfed.com/haberler/360-osman-uzun-vefat-etti.html,defacement,1,57,salfed.com,0,0,4,0,2,0,0,0,0,0,0,0,1,1,0,3,43,0,0
http://totallifechurchjax.com/index.php?option=com_content&view=article&id=194:oct-02-teamwork-pt-2-purpose-episode-7&catid=66:teamwork&Itemid=1,defacement,1,144,totallifechurchjax.com,0,1,7,5,2,0,0,0,0,0,0,0,1,1,0,10,108,1,0
http://abyssinica.co.uk/_vti_bin/shtml.dll/_talk/00002517.htm/nav?next,malware,1,70,abyssinica.co.uk,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,8,46,0,0
http://tinnhanh360.net/%E2%80%98tang-truong-xanh%E2%80%99-can-dn-viet-hut-von-ngoai.html,benign,0,88,tinnhanh360.net,0,0,8,0,2,0,6,0,0,0,0,0,1,1,0,13,55,0,0
http://petdogwash.com.br/index.php?option=com_content&view=article&id=88:servicos&catid=43:pet-dog&Itemid=77,defacement,1,108,petdogwash.com.br,0,1,1,5,3,0,0,0,0,0,0,0,1,1,0,6,81,0,0
http://lebensmittel-ueberwachung.de/index.php/aktuellessmart/4-presse/923-schmuck-aus-paternosterbohnensamen-nicht-fuer-kinder-geeignet,defacement,1,135,lebensmittel-ueberwachung.de,0,0,9,0,2,0,0,0,0,0,0,0,1,1,0,4,113,0,0
http://bighixrecords.com/libraries/pattemplate/patTemplate/TemplateCache/Ser-ici/visa_fur_handler.aspx=35439767111/index.htm,phishing,1,124,bighixrecords.com,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0,11,96,0,0
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id8-eu.net/identify-customer=LqsCVpkxzHoTPuErLjU9uIxLs2SOgqoxyh1mLzoE7jo6TgpUBUruxbvRoJw5ZXRBzBcuBDZVPsTrU2woNfQaJDJ89U5FGQ3Dxyqa/,phishing,1,198,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id8-eu.net,0,0,3,1,10,0,0,0,0,0,0,0,1,1,0,13,166,0,0
http://amber.ch.ic.ac.uk/archive/200310/0270.html,malware,1,49,amber.ch.ic.ac.uk,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,10,28,0,0
http://distractify.com/post/related/id/5550fd6b4a0c4b8d4b84eae5/skip/20/limit/10/back/0,benign,0,87,distractify.com,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18,55,0,0
http://radioroccella.net/index.php?option=com_content&view=article&id=272:radiografia-scio-201213-n12-con-qrigoq-in-diretta&catid=128:news,defacement,1,138,radioroccella.net,0,1,7,4,2,0,0,0,0,0,0,0,1,1,0,14,100,0,0
http://bullshappiness.com/nl/afbeelding/1-afbeeldingen/detail/21-moeder-en-dochter.html?tmpl=component,defacement,1,102,bullshappiness.com,0,1,4,1,2,0,0,0,0,0,0,0,1,1,0,3,83,0,0
http://kulturwelle.at/archiv/2009,defacement,1,33,kulturwelle.at,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,23,0,0
http://larcadelcarnevale.com/catalogo/barbe-e-baffi,defacement,1,51,larcadelcarnevale.com,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,43,0,0
http://sgeo.net/index.php?option=com_k2&view=item&id=29:libro-stratigrafie&Itemid=17&tmpl=component&print=1,defacement,1,107,sgeo.net,0,1,1,6,2,0,0,0,0,0,0,0,1,1,0,6,80,0,0
http://ancestry.co.uk/search/db.aspx?dbid=16519,malware,1,47,ancestry.co.uk,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,5,32,0,0
http://feuer-wehr.de/index.php?option=com_content&view=article&id=313&Itemid=66,defacement,1,79,feuer-wehr.de,0,1,1,4,2,0,0,0,0,0,0,0,1,1,0,5,58,0,0
http://2wf.boys-brigade.org.uk/location.html,malware,1,44,2wf.boys-brigade.org.uk,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,1,34,0,0
http://bdnews24.com/science/2015/04/02/plants-use-sixth-sense-for-growth-on-space-station,benign,0,89,bdnews24.com,0,0,8,0,1,0,0,0,0,0,0,0,1,1,0,10,62,0,0
http://preisler.co.uk/blog/tag/diningroom.html,defacement,1,46,preisler.co.uk,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,37,0,0
http://anvari.co/index.php?option=com_morfeoshow&Itemid=683&FontSize=font-large,defacement,1,79,anvari.co,0,1,1,3,2,0,0,0,0,0,0,0,1,1,0,3,62,0,0
http://alviksby.se/index.php?option=com_content&view=article&id=163:invigning-alviks-batklubb&catid=52:public-news,defacement,1,114,alviksby.se,0,1,3,4,2,0,0,0,0,0,0,0,1,1,0,5,89,0,0
http://allgirltogaparty.co.uk/gallery2/main.php/v/2005_02/uii1.html?g2_GALLERYSID=bf197be4dce7efacb62202c7ada745dd,malware,1,114,allgirltogaparty.co.uk,0,1,0,1,4,0,0,0,0,0,0,0,1,1,0,23,75,0,0
http://leondabytheyarra.com.au/video-gallery.html,defacement,1,49,leondabytheyarra.com.au,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,41,0,0
http://ifk-motion.dk/index.php?option=com_kunena&func=who&Itemid=77,defacement,1,67,ifk-motion.dk,0,1,1,3,2,0,0,0,0,0,0,0,1,1,0,2,51,0,0
http://steunfonds.nl/geven/donateur,defacement,1,35,steunfonds.nl,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,29,0,0
http://arangnarang.com/bbs/data/ayPalcom19284/index.php?cmd=_login-submit&dispatch=5885d80a13c0db1f998ca054efbdf2c25fe4a05bcb33bff68c4fe49456517e3e,phishing,1,147,arangnarang.com,0,1,1,2,2,0,0,0,0,0,0,0,1,1,0,41,91,0,0
http://lebensmittel-ueberwachung.de/index.php/aktuellessmart/4-presse/944-ganz-grosses-kino,defacement,1,91,lebensmittel-ueberwachung.de,0,0,5,0,2,0,0,0,0,0,0,0,1,1,0,4,73,0,0
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001010005&free3=item&disp_no=007001010005,benign,0,129,interpark.com,0,1,0,5,2,0,0,0,0,0,0,0,1,1,0,27,83,0,0
http://jtbgreece.com/en/greece-travel-packages/hotels-in-greece/hotels-in-athens,defacement,1,80,jtbgreece.com,0,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,66,0,0
http://westwindwebdesign.com/content-development/2-joomla-content-management-systems.html,defacement,1,89,westwindwebdesign.com,0,0,5,0,2,0,0,0,0,0,0,0,1,1,0,1,76,0,0
http://amazon.co.uk/gp/richpub/listmania/byauthor/A780QQF0HW8YE/ref=cm_lmt_srch_p_2/202-2513040-1206232,malware,1,103,amazon.co.uk,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,23,61,0,0
http://dl.helianthemum.com/download/dyn/uninstall/package_gamesdesktop_DYNPACKAGES_AVAST.exe,malware,1,92,dl.helianthemum.com,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,79,0,0
http://oktoberfestcapannelle.it/banners/rete-oro,defacement,1,48,oktoberfestcapannelle.it,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,41,0,0
http://negentis.com/performance-management,defacement,1,42,negentis.com,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,36,0,0
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=59XWJ2S3BaiXqKqEwkImPf2iMwOEBsSsLvMZiYi4FhIPlWpafBkYouVFjCkTvD2ZKnHjWP29REbmtvI84GLbEhW3yoYsqO1j9ij3/,phishing,1,198,appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net,0,0,3,1,10,0,0,0,0,0,0,0,1,1,0,17,162,0,0
http://archive.thisisyork.co.uk/2001/10/23/295626.html,malware,1,54,archive.thisisyork.co.uk,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,14,29,0,0
http://jetcon.dk/x.txt,defacement,1,22,jetcon.dk,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,16,0,0
http://koronazrt.hu/index.php/hu/ruhazati-uzleteink/gombhaz-fehernemu-es-rovidaru-bolt.html,defacement,1,91,koronazrt.hu,0,0,5,0,3,0,0,0,0,0,0,0,1,1,0,0,76,0,0
http://web.de/magazine/wissen/blog/brynja-adam-radmanic/verdauungsdetails-deutschen-bestsellerlisten-darm-charme-phaenomen-30390576,benign,0,131,web.de,0,0,8,0,1,0,0,0,0,0,0,0,1,1,0,8,106,0,0
http://spirit-house.de/index.php?option=com_content&view=article&id=57:energiepsychologie&catid=9:wissenschaftliches&Itemid=5,defacement,1,125,spirit-house.de,0,1,1,5,2,0,0,0,0,0,0,0,1,1,0,4,101,0,0
http://elitedaily.com/entertainment/celebrity/kanye-west-honorary-doctorate-smile-video/1031379/,benign,0,96,elitedaily.com,0,0,5,0,1,0,0,0,0,0,0,0,1,1,0,7,75,0,0
http://resurrectionbellevue.org/index.php/worship/sermons,defacement,1,57,resurrectionbellevue.org,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,49,0,0
http://oratoriosanfelipeneri.com.mx/comunidad/mi-perfil/174-dulrocha.html,defacement,1,73,oratoriosanfelipeneri.com.mx,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,3,59,0,0
http://sgeo.net/index.php?option=com_k2&view=item&id=24:listino&Itemid=11&tmpl=component&print=1,defacement,1,96,sgeo.net,0,1,0,6,2,0,0,0,0,0,0,0,1,1,0,6,70,0,0
http://bjgdhm.com/index.html,defacement,1,28,bjgdhm.com,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,22,0,0
http://wingert-sonnenschutz.de/sejeal.jpg,defacement,1,41,wingert-sonnenschutz.de,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,34,0,0
http://166588.com/index.php?action=news&id=34,defacement,1,45,166588.com,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,8,27,0,0
http://petdogwash.com.br/index.php?page=shop.product_details&category_id=8&flypage=flypage.tpl&product_id=198&option=com_virtuemart&Itemid=44,defacement,1,141,petdogwash.com.br,0,1,0,6,5,0,0,0,0,0,0,0,1,1,0,6,110,0,0
http://cheezburger.com/8490394624/epic-win-pic-dam-design-projector?ref=rightarrow&siteId=53,benign,0,92,cheezburger.com,0,1,5,2,1,0,0,0,0,0,0,0,1,1,0,12,65,0,0
http://rendeck.com/index.php/nl/consultants/werken-in-vaste-dienst,defacement,1,66,rendeck.com,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,54,0,0
http://expatsalon.ru/sejeal.jpg,defacement,1,31,expatsalon.ru,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,25,0,0
"http://gartmarine.ru/index.php?page=shop.ask&product_id=64&subject=\320%9Fะพะทะฒะพะฝะธ\321%82ะต,+\321%87\321%82ะพะฑ\321%8B+\321%83\321%82ะพ\321%87ะฝะธ\321%82\321%8C+\321%86ะตะฝ\321%83:+236+BR&option=com_virtuemart&Itemid=11",defacement,1,223,gartmarine.ru,0,1,0,5,3,0,12,5,0,0,0,1,1,1,0,64,109,0,0
http://hetiaz.com/index.php?%2Ffiscalite-de-limmobilier-par-un-resident-marocain.html,defacement,1,85,hetiaz.com,0,1,6,0,3,0,1,0,0,0,0,0,1,1,0,1,69,0,0
http://homeandawayapts.com/links.html,defacement,1,37,homeandawayapts.com,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,31,0,0
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/coalition-achievements/,benign,0,87,plarium.com,0,0,5,0,1,0,0,0,0,0,0,0,1,1,0,0,72,0,0
http://boughtitsoldit.com/liveauct,defacement,1,34,boughtitsoldit.com,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,29,1,0
http://xvideo-jp.com/sex%E5%8B%95%E7%94%BB%E3%83%BB%E7%84%A1%E6%96%99%E3%82%A8%E3%83%AD%E5%8B%95%E7%94%BB-redtube,benign,0,113,xvideo-jp.com,0,0,2,0,1,0,27,0,0,0,0,0,1,1,0,33,46,0,0
http://portalenlaces.com/diarios/dcostarica.htm,defacement,1,47,portalenlaces.com,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,40,0,0
http://dolcevino.it/index.php?option=com_content&view=article&id=72:i-nostri-fornitori&catid=26:fornitori&Itemid=133,defacement,1,116,dolcevino.it,0,1,2,5,2,0,0,0,0,0,0,0,1,1,0,7,88,0,0
http://galerie-unterm-maulbeerbaum.de/index.php?view=article&id=48:2009&format=pdf&option=com_content&Itemid=2,defacement,1,110,galerie-unterm-maulbeerbaum.de,0,1,2,5,2,0,0,0,0,0,0,0,1,1,0,7,83,0,0
http://studioarmando.com/index.php?option=com_content&view=article&id=6&Itemid=6,defacement,1,80,studioarmando.com,0,1,0,4,2,0,0,0,0,0,0,0,1,1,0,2,63,0,0
http://23283333.com/tour/show.asp?id=25,defacement,1,39,23283333.com,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,10,20,0,0
http://distractify.com/Distractify+Writers/can-we-guess-if-you-039-re-gay-or-straight/,benign,0,86,distractify.com,0,0,9,0,1,0,0,1,0,0,0,0,1,1,0,3,66,0,0
